title,label,pseudo_label,weight
The Power of Preemption in Economic Online Markets ?,0,0,0.9
System Level Modelling for Hardware/Software Systems,0,0,0.9
,0,0,0.9
An English-Korean Transliteration Model Using Pronunciation and,0,0,0.9
Phylogenetic reconstruction from gene rearrangement data with unequal gene contents,0,0,0.9
JAZZ: An efficient compressed format for Java archive files,0,0,0.9
1. THE CONTEXT OF BLIND SOURCE SEPARATION,0,0,0.9
Towards a semi-automated approach to intermodel transformations,0,0,0.9
The ASSISTment Builder: A Rapid Development Tool for ITS,0,0,0.9
Effective Preprocessing Strategies for Functional Clustering of a Protein-Protein Interactions Network,0,0,0.9
L?uchlis completeness theorem from a topos-theoretic,0,0,0.9
Online Training of SVMs for Real-time Intrusion Detection Based on Improved Text Categorization Model,0,0,0.9
On the Influence of the Kernel on the Consistency of Support Vector Machines,0,0,0.9
General,0,0,0.9
N.: Fsm test translation through context,0,0,0.9
DOI 10.1007/s11235-008-9139-4 Designing resilient networks using multicriteria metaheuristics,0,0,0.9
Poster: Secure Routing with Tamper Resistant Module for,0,0,0.9
Acta Informatica manuscript No. (will be inserted by the editor) Extended Multi Bottom-Up Tree Transducers Composition and Decomposition,0,0,0.9
Efficient Automatic Selection of Semantically-Annotated Building Blocks for ERPs Customizing,0,0,0.9
An embedded system for small-scaled autonomous vehicles,0,0,0.9
2 6,0,0,0.9
Representing Interaction of Agents at Different Time Granularities,0,0,0.9
Agent trustworthiness,0,0,0.9
By,0,0,0.9
"Author manuscript, published in ""IEEE FUZZ (2009)"" A Novel Ontology for Computer Go Knowledge Management",0,0,0.9
Topology General Terms Algorithms,0,0,0.9
DHPC-143 Communication Benchmarking and Performance Modelling of MPI Programs on Cluster Computers,0,0,0.9
A Relational Database Management System,0,0,0.9
Fusion of Methods for the Classification of Remote Sensing Images from Urban Areas,0,0,0.9
Relationship aspect patterns,0,0,0.9
PII: S0306-4573(97)00021-6 AUTOMATIC ASSOCIATION OF NEWS ITEMS,0,0,0.9
Iterative Broadening,0,0,0.9
Traffic Condition Information Extraction & Visualization from Social Media Twitter for Android,0,0,0.9
An ontology of meta-level categories,0,0,0.9
Techniques for Enhancing Real-time CORBA Quality of Service,0,0,0.9
Using Dependency Tracking to Provide Explanations for Policy Management,0,0,0.9
A survey of outlier detection methodologies,0,0,0.9
A Simpler Minimum Spanning Tree Verification Algorithm,0,0,0.9
Tenth IEEE International Symposium on Multimedia Optimization of Content-Based Image Retrieval Functions,0,0,0.9
Credential Authenticated Identification and Key Exchange,0,0,0.9
"Advanced unbounded model checking based on aigs, bdd sweeping, and quantifier scheduling",0,0,0.9
An Important Role of Spike Timing,0,0,0.9
2,0,0,0.9
A Secure and Robust Digital Signature Scheme for JPEG2000 Image Authentication,0,0,0.9
Quantified Matchmaking of Heterogeneous Services,0,0,0.9
BMC Evolutionary Biology BioMed Central,0,0,0.9
ISSN 0924-7815Measuring Skill in Games: Several Approaches Discussed,0,0,0.9
Education:,0,0,0.9
Low-cost Accelerometers for Robotic Manipulator Perception,0,0,0.9
Sparsity and uniqueness for some specific underdetermined linear systems,0,0,0.9
A parallel learning algorithm for text classification,0,0,0.9
 Parallel Algorithms for Discovery of Association Rules,0,0,0.9
Concept Propagation Based on Visual Similarity Application to Medical Image Annotation,0,0,0.9
Long-Lived Renaming Made Adaptive (Extended Abstract),0,0,0.9
Machine Learning of Phonotactics: Bibliography,0,0,0.9
"A FRAMEWORK FOR UNDERSTANDING THE VISION, Goals Instruments And . . .",0,0,0.9
Improved approximation of the stable marriage problem,0,0,0.9
Probability of Undetected Error of,0,0,0.9
Graphs with the circuit cover property,0,0,0.9
Using Salient Words to Perform Categorization of Web,0,0,0.9
 Aoristic  Crime Analysis,0,0,0.9
Assessing,0,0,0.9
Pomelo: Accurate and Decentralized Shortest-path Distance Estimation in Social Graphs,0,0,0.9
Generic Constructions of Identity-Based and,0,0,0.9
Article URL,0,0,0.9
PROGRES: A Visual Language and Environment for PROgramming with Graph REwrite Systems,0,0,0.9
? 2001 CRL Publishing Ltd Dependability analysis in the early phases of UML-based,0,0,0.9
A web of contradictions,0,0,0.9
Distributed particle simulation method on adaptive collaborative system,0,0,0.9
Information Processing Letters 102 (2007) 226C228 Fault diameter of product graphs ?,0,0,0.9
Cumulative Percentile Index: 9.66 (on a scale of 10) Professional Details,0,0,0.9
A New Bandwidth Sharing Scheme for Non-Responsive Multicast Flows,0,0,0.9
"Immink, Knuths Balanced Code Revisited",0,0,0.9
ADAPTIVE LOAD BALANCING USING SBN Address for manuscript correspondence:,0,0,0.9
Table of Contents,0,0,0.9
Abstract,0,0,0.9
Stochastic Modeling of TCP/IP over Random Loss Channels,0,0,0.9
Secrecy Capacity Region of a Multi-Antenna Gaussian Broadcast Channel with Confidential Messages,0,0,0.9
Network Failure Detection and Graph Connectivity,0,0,0.9
Knowledge and Information Systems (2005) 7: 358C386 Exact indexing of dynamic time warping,0,0,0.9
Self Management and the Future of Software Design,0,0,0.9
MULTIDIMENSIONAL SIGNAL COMPRESSION USING MULTI-SCALE RECURRENT PATTERNS WITH SMOOTH SIDE-MATCH CRITERION,0,0,0.9
"University of Toronto,",0,0,0.9
Conjunctive Query Answering in EL using a Database System,0,0,0.9
Preface 1 An Introduction to Social Network Data Analytics 1,0,0,0.9
3d surface matching and recognition using conformal geometry,0,0,0.9
Lexicalized RRWW-Automata C A New Measure for The Degree of Nondeterminism of (Context-Free) Languages ?,0,0,0.9
An MSE-Based Transfer Chart for Analyzing Iterative Decoding Schemes Using a Gaussian Approximation,0,0,0.9
Decision Making on the Sole Basis of Statistical Likelihood. Artif. Intell,0,0,0.9
A lambda calculus for quantum computation with classical control,0,0,0.9
Research questions guiding selection of an appropriate research method,0,0,0.9
Reconstructing a 3d line from a single catadioptric image,0,0,0.9
2010 IEEE 3rd International Conference on Cloud Computing LH*RE: A Scalable Distributed Data Structure with Recoverable Encryption,0,0,0.9
AN ELECTRONIC POLLING SERVICE TO SUPPORT PUBLIC AWARENESS USING WEB TECHNOLOGIES,0,0,0.9
On a hybrid weightless neural system T.B. Ludermir*,0,0,0.9
REDUCTION OF L2-SENSITIVITY FOR THREE-DIMENSIONAL SEPARABLE-DENOMINATOR DIGITAL FILTERS,0,0,0.9
A SIMD interpreter for Genetic Programming on GPU Graphics Cards,0,0,0.9
A Reliable Registry for the Jgroup Distributed Object Model,0,0,0.9
DOI: 10.1007/s00453-004-1146-6 Representing Trees of Higher Degree 1,0,0,0.9
Modeling short-lived TCP connections with open multiclass queuing networks,0,0,0.9
XEVE : an ESTEREL verification environment : (version v1 3,0,0,0.9
An Efficient Broadcast Authentication Scheme for Ad Hoc Routing Protocols,0,0,0.9
Whose thumb is it anyway? Classifying author personality from weblog text,0,0,0.9
Strong and Weak Policy Relations,0,0,0.9
ASYMPTOTIC MINIMUM COVERING RADIUS OF BLOCK CODES ?,0,0,0.9
1. THE PROBLEM OF THE DETERMINED ANTS. Imagine four determined,0,0,0.9
Query Processing and Optimization on the Web,0,0,0.9
NIST 2003 Language Recognition Evaluation,0,0,0.9
Using Growing Cell Structures for Surface Reconstruction,0,0,0.9
HOLZSCHUCH N.: Scalable real-time animation of rivers,0,0,0.9
Bimodal Information Analysis for Emotion Recognition,0,0,0.9
Toward Advanced Social TV in a Cooperative Media Space,0,0,0.9
Information flow and search in unstructured keyword based social networks,0,0,0.9
"Survey on Computer Representations of Trees for Realistic and Efficient Rendering, Rapport de recherche, n o 2301, LIRIS, Universit Paul Sabatier",0,0,0.9
From T-coalgebras to filter structures and transition systems,0,0,0.9
Reassessing the TCG Specifications for Trusted Computing in Mobile and Embedded Systems,0,0,0.9
Contents lists available at ScienceDirect Discrete Mathematics,0,0,0.9
Y-MP Floating Point and Cholesky Factorization,0,0,0.9
H.: Efficient numerical simulation for long range wave propagation,0,0,0.9
Distributive residual implications from uninorms,0,0,0.9
Effect of Initial HMM Choices in Multiple Sequence Training for Gesture Recognition,0,0,0.9
The MIT-LL/AFRL IWSLT-2006 MT System,0,0,0.9
An Algorithmic Overview of Surface Registration . . . ,0,0,0.9
PDE-based Multi-view Depth Estimation,0,0,0.9
Simulated Annealing based Wireless Sensor Network Localization,0,0,0.9
A Case for Decomposition of FIFO Networks,0,0,0.9
doi:10.1017/S0963548311000022 The Blind Passenger and the Assignment Problem,0,0,0.9
Business Processes,0,0,0.9
? 2002 Simulation Councils Inc.. All rights reserved. Not for commercial use or unauthorized distribution. Finite Element Simulation of a Strong-,0,0,0.9
On-line Bagging Negative Correlation Learning,0,0,0.9
Model Curriculum and Guidelines for Graduate Degree Programs,0,0,0.9
Efficient Analog Test Methodology Based on Adaptive Algorithms Abstract,0,0,0.9
(Taylor & Francis) Hypermedia as a productivity tool for doctoral research,0,0,0.9
N.: Deterministic computations in timevarying graphs: Broadcasting under unstructured mobility,0,0,0.9
General Terms,0,0,0.9
"Features C abstract data types, polymorphism, control structures.",0,0,0.9
Efficient and Inefficient Ant Coverage Methods,0,0,0.9
Smart indicators on learning interactions,0,0,0.9
Combining Decision Procedures for Positive Theories Sharing Constructors,0,0,0.9
Semi-supervised Learning from General Unlabeled Data,0,0,0.9
Management of forest vegetation data series: the role of database in the frame of Quality Assurance procedure,0,0,0.9
Similarity-based Heterogeneous Neural Networks,0,0,0.9
Is a Single-Bladed Knife Enough to Dissect Human Cognition? Commentary on Griffiths et al.,0,0,0.9
Integration of Space Syntax into GIS: New Perspectives for Urban Morphology,0,0,0.9
"could affect the content, and all legal disclaimers that apply to the journal pertain",0,0,0.9
Reverse-Engineering a Cryptographic RFID Tag. USENIX Security,0,0,0.9
Feature Location Using Probabilistic Ranking of Methods Based on Execution Scenarios and Information Retrieval,0,0,0.9
On the bipartite unique perfect matching problem,0,0,0.9
Querying and merging heterogeneous data on approximate joins on higher-order terms,0,0,0.9
Reducing The Peak To Average Ratio Of Multicarrier Gsm And Edge Signals,0,0,0.9
Adaptive Subgradient Methods for Online Learning and Stochastic Optimization,0,0,0.9
Fiber fans and toric quotients,0,0,0.9
List Homomorphisms to reflexive digraphs,0,0,0.9
Alias Types for Recursive Data Structures,0,0,0.9
Action Editor: Mathew Wiener,0,0,0.9
Algorithms for Solid Noise Synthesis,0,0,0.9
Deriving Escape Analysis by Abstract Interpretation,0,0,0.9
"Theory, Design",0,0,0.9
Authorization Enforcement in Distributed Query Evaluation ?,0,0,0.9
tripartite,0,0,0.9
Abstract Content-based indexing and retrieval of TV news 1,0,0,0.9
Deterministic Finite Automata with Recursive Calls and DPDA's,0,0,0.9
MANOCHA D.: Constraintbased Motion Synthesis for Deformable Models. Computer Animation and Virtual Worlds 19,0,0,0.9
Dynamic Layout Management in a Multimedia Bulletin Board,0,0,0.9
2008 Real-Time Systems Symposium Passivity-Based Design of Wireless Networked Control Systems for Robustness to Time-Varying Delays,0,0,0.9
DotGrid: a.NET-based cross-platform software for desktop grids,0,0,0.9
"Projects: The IOA Language and Toolset, Modeling and Analysis of Timed Systems,",0,0,0.9
,0,0,0.9
Using Dynamic Aspects for Delegating Fine-Grained Access Rights,0,0,0.9
Exploiting structure in wavelet-based Bayesian compressive sensing ,0,0,0.9
Warehouse,0,0,0.9
Robot Oriented State Space Construction,0,0,0.9
Aspects and Data Refinement ?,0,0,0.9
Handling Queries in Incomplete CKBS through Knowledge Discovery,0,0,0.9
vorgelegt von,0,0,0.9
Width Restricted Layering of Acyclic Digraphs with Consideration of Dummy Nodes,0,0,0.9
Building a Group Decision Support Laboratory,0,0,0.9
The number of different distances determined by n points in the plane,0,0,0.9
DISCRETE EVENT SIMULATION MODELING OF RESOURCE PLANNING AND SERVICE ORDER EXECUTION FOR SERVICE BUSINESSES,0,0,0.9
Ricochet: A Family of Unconstrained Algorithms for Graph Clustering,0,0,0.9
Efficient hierarchic management for reconfiguration of networked information systems,0,0,0.9
iSENSE: A Web Environment and Hardware Platform for Data Sharing and Citizen Science,0,0,0.9
F5.308e+05>ALGORITHMS FOR THE CERTIFIED WRITE-ALL PROBLEM<F4.162e+05> <F4.039e+05>,0,0,0.9
Evaluation of live human-computer music-making: quantitative and qualitative approaches,0,0,0.9
E. Grinspun and J. Hodgins (Editors) Spatial Deformation Transfer,0,0,0.9
Distribution List Management,0,0,0.9
Weight Biased Leftist Trees and Modified Skip Lists,0,0,0.9
Call Admission Scheme Based on Estimation of Call Dropping Probability in Wireless Networks,0,0,0.9
2004a). Effects of classifier structures and training regimes on integrated segmentation and recognition of handwritten numeral strings,0,0,0.9
Modeling Modeling Modeling,0,0,0.9
General Terms,0,0,0.9
Multi-scale partitions: Applications to spatial and statistical databases,0,0,0.9
WofBPEL: A tool for automated analysis of BPEL processes,0,0,0.9
Synthesis of Genetic Circuits from Graphical Specifications,0,0,0.9
Clustering and Embedding Using Commute Times,0,0,0.9
Preliminary Crosscultural Evaluation of Expressiveness in Synthetic Faces,0,0,0.9
"The Impact of South Carolinas Family Independence Program on Movers, Stayers, and Those In Between",0,0,0.9
Pruning conformant plans by counting models on compiled d-DNNF representations,0,0,0.9
INRIA-Futurs- SequeL,0,0,0.9
Printed in U.S.A. SEMISMOOTH MATRIX-VALUED FUNCTIONS,0,0,0.9
JMWNL,0,0,0.9
Random Access Over Multiple Access Channels: A Queuing Perspective,0,0,0.9
Supporting multithreading in configurable soft processor cores,0,0,0.9
3-D model-based vehicle tracking,0,0,0.9
Orthogonality deficiency compensation for improved frequency selective image extrapolation,0,0,0.9
Career Planning for Pediatric Residents,0,0,0.9
Computational Geometry On The OTIS-Mesh Optoelectronic Computer,0,0,0.9
Humans Perform Semi-Supervised Classification Too ?,0,0,0.9
Time Series Classification by Boosting Interval Based,0,0,0.9
Assessment of Cost Efficiency in Finnish Electricity Distribution Using DEA. Energy Market Authority 2000,0,0,0.9
VP Layout Planning in Survivable ATM Networks,0,0,0.9
Using Provenance to Improve Workflow Design,0,0,0.9
Feature Vector Selection to Improve ASR Robustness,0,0,0.9
"Assessment of urban-scale wireless networks, with a small number of measurements",0,0,0.9
Scheduling independent tasks sharing large data distributed with BitTorrent,0,0,0.9
Effective visualization of very large oceanography time-varying volume dataset,0,0,0.9
"Knowledge base dynamics, Abduction, and Database Updates",0,0,0.9
JHU/APL at TREC 2005:,0,0,0.9
Diffusion distance for histogram comparison,0,0,0.9
mobility graphs ?,0,0,0.9
Abstract Multi-FPGA based High Performance LU Decomposition,0,0,0.9
doi:10.1093/comjnl/bxm041 Restoration of Bayer-sampled Image Sequences,0,0,0.9
Language Support for Synchronous. . .,0,0,0.9
Explaining Default Intuitions Using Maximum Entropy,0,0,0.9
A Survey of Network Virtualization,0,0,0.9
An Adaptive Distributed Ensemble Approach to Mine Concept-drifting Data Streams,0,0,0.9
When and how do cracks propagate?,0,0,0.9
ViteX: A Streaming XPath Processing System,0,0,0.9
-An,0,0,0.9
Synchronizable Objects in Distributed Multimedia Applications,0,0,0.9
The QoS-RWP Mobility and User Behavior Model for Public Area Wireless Networks,0,0,0.9
Cords: Automatic discovery of correlations and soft functional dependencies,0,0,0.9
A Survey of Markovian Behavioral Equivalences,0,0,0.9
Learning Effective Image Metrics from Few Pairwise Examples,0,0,0.9
Monitoring Temporal Properties of Stochastic Systems?,0,0,0.9
"Applications of the regularity lemma for uniform hypergraphs, preprint",0,0,0.9
Online Learning with Queries Chao-Kai Chiang ??,0,0,0.9
 The capacity of time-delay recurrent neural network for storing spatio-temporal sequences ,0,0,0.9
Categories and Subject Descriptors C.2.1 [Computer-communication Networks]: Network Architecture and Design C wireless communication. General Terms,0,0,0.9
Abstract Semantic dictionary viewed as a lexical database,0,0,0.9
Improved results for Stackelberg scheduling strategies,0,0,0.9
and,0,0,0.9
array CGH data,0,0,0.9
The Influence of DC Electric Drives on Sizing Quadruped Robots,0,0,0.9
Report on clef-2002 experiments: Combining multiple sources of evidence,0,0,0.9
Consistent Propagation of Normal Orientations in Point Clouds,0,0,0.9
Protecting secret data from insider attacks,0,0,0.9
Molecular dynamics of a biophysical model for b 2-adrenergic,0,0,0.9
Modelling Secure Systems Using an Agent-Oriented Approach and Security Patterns,0,0,0.9
Kinetic Stable Delaunay Graphs,0,0,0.9
"Open-source Efficient Multibody Software, as a modular",0,0,0.9
LETTER A Simple Improvement to Tufts-Kumaresan Method for Multiple Sinusoidal Frequency Estimation,0,0,0.9
A CMOS VLSI Implementation of an Asynchronous ALU,0,0,0.9
ABSTRACT Evaluation Campaigns and TRECVid,0,0,0.9
10 Networking Papers: Recommended Reading,0,0,0.9
Noise macromodel for radio frequency integrated circuits,0,0,0.9
Dynamic Grouping in Collaborative Learning Supported by Wireless,0,0,0.9
Augmented Reality using Uncalibrated Video Sequences,0,0,0.9
Web Services Based Architectures to Support . . . ,0,0,0.9
,0,0,0.9
BALANCED GOALCARDS Combining Goal Analysis and Balanced Scorecards,0,0,0.9
An Interface Group for Process Components ?,0,0,0.9
Abstract Quantifying Perceptual Image Quality D. Amnon,0,0,0.9
A Logic for Rewriting Strategies,0,0,0.9
Probabilistic duration calculus for continuous time,0,0,0.9
Stee. A study of integrated document and connection caching,0,0,0.9
Speaker characteristics and emotion classification,0,0,0.9
,0,0,0.9
Why Can't They Create Architecture Models Like &quot;Developer X&quot;? An Experience Report,0,0,0.9
"Graphical Models in Local, Asymmetric Multi-Agent Markov Decision Processes",0,0,0.9
On smoothing and inference for topic models,0,0,0.9
ANALYSIS OF POSITIVE INCENTIVES FOR PROTECTING SECRETS IN DIGITAL RIGHTS MANAGEMENT,0,0,0.9
Equalization Concepts for EDGE,0,0,0.9
"Pattern for Re-engineering a Term-based Thesaurus, Which Follows the Record-based Model, to a Lightweight Ontology",0,0,0.9
I.: Word Sense Disambiguation with Spreading Activation Networks Generated from Thesauri,0,0,0.9
Abstract Parallel Morphing of Trees and Cycles ?,0,0,0.9
Simple Algorithmic Modifications for Improving Blind Steganalysis Performance ABSTRACT,0,0,0.9
Cluster Hull: A Technique for Summarizing Spatial Data Streams,0,0,0.9
1,0,0,0.9
Efficient Implementation Of Deterministic 3-D Ray Tracing Modelto,0,0,0.9
Heerlen (the Netherlands),0,0,0.9
Generalized clustering,0,0,0.9
Distribution unlimited.,0,0,0.9
k-Recombination Haplotype Inference in Pedigrees,0,0,0.9
iii Acknowledgements,0,0,0.9
Collaborative Learning Support Knowledge Management for Asynchronous Learning Networks,0,0,0.9
Pers Ubiquit Comput DOI 10.1007/s00779-006-0093-4 ORIGINAL ARTICLE Periodic properties of user mobility and access-point popularity,0,0,0.9
A Database for Dynamic Distributed Content and its Application for Service and Resource Discovery,0,0,0.9
Asymptotic Analysis of the Conventional Decision Feedback Receiver in Fading Channels,0,0,0.9
NeuroImage xxx (2009) xxxCxxx Contents lists available at ScienceDirect,0,0,0.9
Contextualized Access to Digital Medical Records,0,0,0.9
Engene: The processing and exploratory analysis of gene expression data,0,0,0.9
Aholistic schema matching for web query interfaces,0,0,0.9
Preventing information leaks in email,0,0,0.9
An Improvement and an Extension on the,0,0,0.9
Binning in Gaussian Kernel Regularization,0,0,0.9
Illustrative Deformation for Data Exploration,0,0,0.9
A NEW APPROACH AND A RELATED TOOL FOR DEPENDABILITY MEASUREMENTS ON DISTRIBUTED SYSTEMS,0,0,0.9
"Grid Services Base Library: A high-level, procedural application programming interface for writing Globus-based Grid services",0,0,0.9
Eyes 'n Ears Face Detection,0,0,0.9
Published online in Wiley InterScience (www.interscience.wiley.com) DOI: 10.1002/ett.1273 Transmission Systems,0,0,0.9
BlueSky: A Cordless Networking Solution for Palmtop Computers,0,0,0.9
Computer Aided Geometric Design,0,0,0.9
Scaling in natural scenes and the inference on 3d shape,0,0,0.9
Delivery Date Contractual Date Nature Reviewed By,0,0,0.9
Comparing Evolutionary Algorithms to the (1+1)-EA,0,0,0.9
A comparison of module constructs in programming languages,0,0,0.9
"Evaluation (LREC 2002), Las Palmas, Canary Islands, pp. 979-85. Enhanced Japanese Electronic Dictionary Look-up",0,0,0.9
1 Asymmetric Gaussian Multiple Descriptions and Asymmetric Multilevel Diversity Coding,0,0,0.9
A Human Motion-Based Environment Complexity Measure for Robotics,0,0,0.9
Using visualization process graphs to improve visualization exploration,0,0,0.9
Grids and Grid Technologies for Wide-Area Distributed Computing,0,0,0.9
Proceedings of the 28th Annual Hawaii Inrernarional Conference on System Sciences- 1995 Embeddings of Complete Binary Trees into Star Graphs with Congestion 1 *,0,0,0.9
Optimization of Watermarking Performances Using Error Correcting Codes and Repetition,0,0,0.9
A parallel ring ordering algorithm for efficient onesided Jacobi SVD computations,0,0,0.9
Compilation and equivalence of imperative objects,0,0,0.9
A smart environment for biometric capture,0,0,0.9
High-Dimensional Non-Linear Variable Selection through Hierarchical Kernel Learning,0,0,0.9
An Architecture for Differentiated Protection agains Single and Double Faults,0,0,0.9
Audiovisual Anchorperson Detection for Topic-oriented Navigation in Broadcast News,0,0,0.9
Implementing and Evaluating Jukebox Schedulers Using JukeTools,0,0,0.9
SECURITY-ORIENTED ROBUST NETWORKING ARCHITECTURE AND KEY MANAGEMENT FOR HETEROGENEOUS WIRELESS SENSOR NETWORKS,0,0,0.9
A Formation Method of Flexible Learning Objects,0,0,0.9
ABSTRACT An Architecture for Searching and Indexing Latex Equations in Scientific Literature,0,0,0.9
Abstract ARTICLE IN PRESS Journal of Economic Theory ( ) C,0,0,0.9
ServicesWeb-based services,0,0,0.9
Abbadi. Using Association Rules for Fraud Detection in Web Advertising Networks,0,0,0.9
Learning and Inference for Clause Identification,0,0,0.9
Mapping the Geography of Science: Distribution Patterns and Networks of Relations among Cities and Institutes,0,0,0.9
Building an Evaluation Instrument for OO CASE Tool Assessment for Unified Modelling Language Support,0,0,0.9
Evaluation of Sensors as . . . ,0,0,0.9
"Age Prediction in Blogs: A Study of Style, Content, and Online Behavior in Pre- and Post-Social Media Generations",0,0,0.9
Conceptual Content Modeling and Management: The Rationale of an Asset Language,0,0,0.9
Learning Geoscience Categories In Situ: Implications for,0,0,0.9
Research Article Generic query tool for spatio-temporal data,0,0,0.9
Leveraging Computer Mediated Communication for Social Support in Educational Travel,0,0,0.9
PAPER Noise Immunity Investigation of Low Power Design Schemes,0,0,0.9
"Printed by University Press Facilities, EindhovenService Substitution A Behavioral Approach Based on Petri Nets",0,0,0.9
"Arrow, K.J., and F.H. Hahn. 1971. General Competitive Analysis: San Francisco.",0,0,0.9
Probabilistic Instruction Execution:  The MAYBE Predicate,0,0,0.9
PAPER Special Section on Cryptography and Information Security Construction of UOWHF: Two New Parallel Methods ?,0,0,0.9
Fractional Pebbling and Thrifty . . . ,0,0,0.9
3D Modeling from Multiple Projections: Parallel-Beam to Helical Cone-Beam Trajectory W.Narkbuakaew C.Pintavirooj W.Withayachumnankul*,0,0,0.9
Soft-Classing to Create Evolving Ontologies for,0,0,0.9
Full-Spectrum Spectral Imaging System Analytical Model,0,0,0.9
The rate adapting poisson model for information retrieval and object recognition,0,0,0.9
Towards Real-Time Scheduling on Responsive Multithreaded Processor,0,0,0.9
Versatility of Extended Subwords and the Matrix Register File,0,0,0.9
?IME?ENTER ???? ? ?????,0,0,0.9
"Journal Of Information Science And Engineering 18, 627-636 (2002)",0,0,0.9
INVITED PAPER Network Coding Meets TCP: Theory and Implementation,0,0,0.9
Visualizing Quaternions Course Notes for SIGGRAPH 2007,0,0,0.9
Implementing N-body Algorithms Efficiently in Data-Parallel Languages,0,0,0.9
Colouring Arcwise Connected Sets In The Plane II,0,0,0.9
Margin-based generalization error bounds for threshold decision lists,0,0,0.9
OZ,0,0,0.9
Engineering Note FluCaP: A Heuristic Search Planner for First-Order MDPs,0,0,0.9
 Trust and reputation mining in professional virtual communities,0,0,0.9
DOI 10.1007/s10044-003-0197-7 ORIGINAL ARTICLE,0,0,0.9
Locating And Recognizing Text in . . . ,0,0,0.9
Surrogate Maximization/Minimization Algorithms for AdaBoost and the Logistic Regression Model,0,0,0.9
NCSA's World Wide Web Server: Design and Performance,0,0,0.9
Use,0,0,0.9
Modeling a Stores Product Space as a Social Network,0,0,0.9
Fourier analysis of symbolic data: A brief review ,0,0,0.9
Emergence of Macro Spatial Structures in Dissipative Cellular Automata,0,0,0.9
Compressed representations of sequences and full-text indexes,0,0,0.9
Landmark Measurements Pose,0,0,0.9
On the existence of a sorting sequence of kings in a tournament,0,0,0.9
"Critical motion sequences for the self-calibration of cameras and stereo systems with variable focal length"", BMVC",0,0,0.9
Multiblending: Displaying Overlapping Windows Simultaneously Without the Drawbacks of Alpha Blending.,0,0,0.9
A Long-Term Study of a Popular MMORPG,0,0,0.9
Abstract,0,0,0.9
Modelling the dynamics of turbulent floods,0,0,0.9
"Controlling Image Processing: Providing Extensible, Run-time Configurable Functionality on Autonomous Robots",0,0,0.9
"Reducing the complexity of multiagent reinforcement learning,"" presented at",0,0,0.9
"Domains as a Prerequisite for Requirements and Software --- Domain Perspectives & Facets, Requirements Aspects and Software Views",0,0,0.9
"Improved system for object detection and star/galaxy classi cation via local subspace analysis, Neural Networks 16 (3,4",0,0,0.9
,0,0,0.9
A Traitor Tracing Scheme Based on the RSA System Abstract,0,0,0.9
The Role of HCI Design Patterns in Software Development in South Africa,0,0,0.9
Applications of Informetrics to Information Retrieval Research,0,0,0.9
Application-Independent Feature Construction from Noisy Samples ?,0,0,0.9
Decision-tree instance-space decomposition with grouped gain-ratio,0,0,0.9
An Informal Proof on the Contradictory Role of Finalizers in a Garbage Collection Context,0,0,0.9
PLAN: A packet language for active networks,0,0,0.9
Style-Independent Document Labeling:,0,0,0.9
Brief Papers_______________________________________________________________________________ A Family of Switching Control Strategies for the Reduction of Torque Ripple in DTC,0,0,0.9
"Safeguarding Digital Identity: The SPICI (Sharing Policy, Identity, and Control Information) Approach to Negotiating Identity Federation and Sharing Agreements",0,0,0.9
The Impact of CSCW on Open Distributed Processing,0,0,0.9
Received Day Month Year Revised Day Month Year,0,0,0.9
1 Access-Network Association Policies for Media Streaming in Heterogeneous Environments,0,0,0.9
Achieving sub-second IGP convergence in large IP networks,0,0,0.9
Fluid interaction techniques for the control and annotation of digital video,0,0,0.9
Issues] Assistive technologies for persons with disabilities.,0,0,0.9
"Age-Oriented Concurrent Garbage Collection Harel Paz?1, Erez Petrank??1 ?  ? ?2",0,0,0.9
Research article Enhanced protein domain discovery using taxonomy,0,0,0.9
  THE INFORMATION IN INTUITIONISTIC LOGIC,0,0,0.9
A Burst-Mode Oriented Back-End for the Balsa Synthesis System,0,0,0.9
ABSTRACT Maximizing Throughput in Wireless Networks via Gossiping,0,0,0.9
Clocktree RLC extraction with efficient inductance modeling,0,0,0.9
Improving Denial of Service Resistance using Dynamic Local Adaptations ABSTRACT,0,0,0.9
"Published by license under the OCP Science imprint, a member of the Old City Publishing Group Re-routing Instability in IEEE 802.11 Multi-hop Ad-hoc Networks ?",0,0,0.9
Low-cost pathways towards formal methods use,0,0,0.9
Phoneme recognition in TIMIT with BLSTM-CTC,0,0,0.9
Plan Realization for Complex Command Interaction in the UNIX Help Domain,0,0,0.9
The No-U-Turn Sampler The No-U-Turn Sampler: Adaptively Setting Path Lengths,0,0,0.9
Agents in Cyberspace -- Towards a Framework for Multi-Agent Systems in Information Discovery,0,0,0.9
Challenges in Human\Centered Information Visualization: Introduction to the Special Issue,0,0,0.9
Security of Multithreaded Programs by Compilation,0,0,0.9
Self-Calibration of Turntable Sequences from Silhouettes,0,0,0.9
Running Title: Contractual Distortions,0,0,0.9
Terrain reconstruction from . . . ,0,0,0.9
Probabilistic community discovery using hierarchical latent gaussian mixture model,0,0,0.9
Childrens convergence in referring expressions to graphical objects in a speech-enabled computer game,0,0,0.9
A cue to shading: elongations near intensity maxima,0,0,0.9
Classification of Mass-Spectrometric Data in Clinical Proteomics Using Learning Vector Quantization Methods,0,0,0.9
Three-Dimensional Model Reconstruction for Cleft Lip and Palate Surgery,0,0,0.9
